# x_val	y_val	p(x,y)
0.000000e+00	5.107773e+02	1.916470e-06
0.000000e+00	5.130781e+02	1.928865e-06
0.000000e+00	5.153789e+02	1.941329e-06
0.000000e+00	5.176797e+02	1.953862e-06
0.000000e+00	5.199805e+02	1.966465e-06
0.000000e+00	5.222813e+02	1.979139e-06
0.000000e+00	5.245821e+02	1.991882e-06
0.000000e+00	5.268829e+02	2.004696e-06
0.000000e+00	5.291837e+02	2.017581e-06
0.000000e+00	5.314845e+02	2.030537e-06
0.000000e+00	5.337853e+02	2.043564e-06
0.000000e+00	5.360861e+02	2.056664e-06
0.000000e+00	5.383869e+02	2.069835e-06
0.000000e+00	5.406877e+02	2.083079e-06
0.000000e+00	5.429885e+02	2.096396e-06
0.000000e+00	5.452893e+02	2.109786e-06
0.000000e+00	5.475901e+02	2.123249e-06
0.000000e+00	5.498909e+02	2.136786e-06
0.000000e+00	5.521917e+02	2.150397e-06
0.000000e+00	5.544925e+02	2.164082e-06
0.000000e+00	5.567933e+02	2.177842e-06
0.000000e+00	5.590941e+02	2.191677e-06
0.000000e+00	5.613949e+02	2.205587e-06
0.000000e+00	5.636957e+02	2.219573e-06
0.000000e+00	5.659965e+02	2.233635e-06
0.000000e+00	5.682973e+02	2.247773e-06
0.000000e+00	5.705981e+02	2.261987e-06
0.000000e+00	5.728989e+02	2.276278e-06
0.000000e+00	5.751997e+02	2.290647e-06
0.000000e+00	5.775005e+02	2.305093e-06
0.000000e+00	5.798013e+02	2.319617e-06
0.000000e+00	5.821021e+02	2.334219e-06
0.000000e+00	5.844029e+02	2.348900e-06
0.000000e+00	5.867037e+02	2.363659e-06
0.000000e+00	5.890045e+02	2.378498e-06
0.000000e+00	5.913053e+02	2.393416e-06
0.000000e+00	5.936061e+02	2.408414e-06
0.000000e+00	5.959069e+02	2.423492e-06
0.000000e+00	5.982077e+02	2.438650e-06
0.000000e+00	6.005085e+02	2.453889e-06
0.000000e+00	6.028093e+02	2.469210e-06
0.000000e+00	6.051101e+02	2.484612e-06
0.000000e+00	6.074109e+02	2.500095e-06
0.000000e+00	6.097117e+02	2.515661e-06
0.000000e+00	6.120125e+02	2.531309e-06
0.000000e+00	6.143133e+02	2.547040e-06
0.000000e+00	6.166141e+02	2.562854e-06
0.000000e+00	6.189149e+02	2.578752e-06
0.000000e+00	6.212157e+02	2.594733e-06
0.000000e+00	6.235165e+02	2.610798e-06
0.000000e+00	6.258173e+02	2.626948e-06
0.000000e+00	6.281181e+02	2.643183e-06
0.000000e+00	6.304189e+02	2.659503e-06
0.000000e+00	6.327197e+02	2.675908e-06
0.000000e+00	6.350205e+02	2.692399e-06
0.000000e+00	6.373213e+02	2.708976e-06
0.000000e+00	6.396221e+02	2.725640e-06
0.000000e+00	6.419229e+02	2.742391e-06
