# x_val	y_val	p(x,y)
0.000000e+00	9.244021e+02	1.608356e-05
0.000000e+00	9.272999e+02	1.616226e-05
0.000000e+00	9.301978e+02	1.624125e-05
0.000000e+00	9.330956e+02	1.632052e-05
0.000000e+00	9.359934e+02	1.640006e-05
0.000000e+00	9.388912e+02	1.647989e-05
0.000000e+00	9.417890e+02	1.656000e-05
0.000000e+00	9.446868e+02	1.664040e-05
0.000000e+00	9.475846e+02	1.672107e-05
0.000000e+00	9.504824e+02	1.680203e-05
0.000000e+00	9.533803e+02	1.688327e-05
0.000000e+00	9.562781e+02	1.696479e-05
0.000000e+00	9.591759e+02	1.704660e-05
0.000000e+00	9.620737e+02	1.712869e-05
0.000000e+00	9.649715e+02	1.721106e-05
0.000000e+00	9.678693e+02	1.729372e-05
0.000000e+00	9.707671e+02	1.737666e-05
0.000000e+00	9.736649e+02	1.745989e-05
0.000000e+00	9.765627e+02	1.754341e-05
0.000000e+00	9.794606e+02	1.762721e-05
0.000000e+00	9.823584e+02	1.771129e-05
0.000000e+00	9.852562e+02	1.779566e-05
0.000000e+00	9.881540e+02	1.788032e-05
0.000000e+00	9.910518e+02	1.796526e-05
0.000000e+00	9.939496e+02	1.805049e-05
0.000000e+00	9.968474e+02	1.813601e-05
0.000000e+00	9.997452e+02	1.822182e-05
0.000000e+00	1.002643e+03	1.830791e-05
0.000000e+00	1.005541e+03	1.839429e-05
0.000000e+00	1.008439e+03	1.848096e-05
0.000000e+00	1.011336e+03	1.856792e-05
0.000000e+00	1.014234e+03	1.865516e-05
0.000000e+00	1.017132e+03	1.874270e-05
0.000000e+00	1.020030e+03	1.883052e-05
0.000000e+00	1.022928e+03	1.891863e-05
0.000000e+00	1.025826e+03	1.900704e-05
0.000000e+00	1.028723e+03	1.909573e-05
0.000000e+00	1.031621e+03	1.918471e-05
0.000000e+00	1.034519e+03	1.927398e-05
0.000000e+00	1.037417e+03	1.936354e-05
0.000000e+00	1.040315e+03	1.945339e-05
0.000000e+00	1.043212e+03	1.954354e-05
0.000000e+00	1.046110e+03	1.963397e-05
0.000000e+00	1.049008e+03	1.972470e-05
0.000000e+00	1.051906e+03	1.981571e-05
0.000000e+00	1.054804e+03	1.990702e-05
0.000000e+00	1.057701e+03	1.999862e-05
0.000000e+00	1.060599e+03	2.009051e-05
0.000000e+00	1.063497e+03	2.018269e-05
0.000000e+00	1.066395e+03	2.027516e-05
0.000000e+00	1.069293e+03	2.036793e-05
0.000000e+00	1.072191e+03	2.046099e-05
0.000000e+00	1.075088e+03	2.055434e-05
0.000000e+00	1.077986e+03	2.064798e-05
0.000000e+00	1.080884e+03	2.074192e-05
0.000000e+00	1.083782e+03	2.083615e-05
0.000000e+00	1.086680e+03	2.093067e-05
0.000000e+00	1.089577e+03	2.102548e-05
0.000000e+00	1.092475e+03	2.112059e-05
0.000000e+00	1.095373e+03	2.121599e-05
