# x_val	y_val	p(x,y)
0.000000e+00	1.766464e+03	3.832546e-06
0.000000e+00	1.769442e+03	3.874006e-06
0.000000e+00	1.772420e+03	3.915823e-06
0.000000e+00	1.775399e+03	3.957999e-06
0.000000e+00	1.778377e+03	4.000535e-06
0.000000e+00	1.781355e+03	4.043434e-06
0.000000e+00	1.784334e+03	4.086697e-06
0.000000e+00	1.787312e+03	4.130326e-06
0.000000e+00	1.790290e+03	4.174323e-06
0.000000e+00	1.793269e+03	4.218690e-06
0.000000e+00	1.796247e+03	4.263429e-06
0.000000e+00	1.799225e+03	4.308541e-06
0.000000e+00	1.802203e+03	4.354028e-06
0.000000e+00	1.805182e+03	4.399893e-06
0.000000e+00	1.808160e+03	4.446136e-06
0.000000e+00	1.811138e+03	4.492760e-06
0.000000e+00	1.814117e+03	4.539767e-06
0.000000e+00	1.817095e+03	4.587158e-06
0.000000e+00	1.820073e+03	4.634935e-06
0.000000e+00	1.823051e+03	4.683100e-06
0.000000e+00	1.826030e+03	4.731655e-06
0.000000e+00	1.829008e+03	4.780601e-06
0.000000e+00	1.831986e+03	4.829940e-06
0.000000e+00	1.834965e+03	4.879674e-06
0.000000e+00	1.837943e+03	4.929805e-06
0.000000e+00	1.840921e+03	4.980333e-06
0.000000e+00	1.843899e+03	5.031262e-06
0.000000e+00	1.846878e+03	5.082593e-06
0.000000e+00	1.849856e+03	5.134327e-06
0.000000e+00	1.852834e+03	5.186466e-06
0.000000e+00	1.855813e+03	5.239012e-06
