Normalized_signaling_variable	P_X_input	P_ZG_graded_output	P_ZB_switch_like_output
1.7314328582e+00	1.4357592279e-02	1.2372872036e-01	4.2161417826e-01
1.7329332333e+00	1.4535289439e-02	1.2418495284e-01	4.1513046668e-01
1.7344336084e+00	1.4714833067e-02	1.2464238859e-01	4.0871181676e-01
1.7359339835e+00	1.4896583143e-02	1.2510102713e-01	4.0235877370e-01
1.7374343586e+00	1.5079975521e-02	1.2556062758e-01	3.9605851570e-01
1.7389347337e+00	1.5265018350e-02	1.2602118973e-01	3.8981123342e-01
1.7404351088e+00	1.5451964308e-02	1.2648295359e-01	3.8363051131e-01
1.7419354839e+00	1.5641182226e-02	1.2694591858e-01	3.7751675867e-01
1.7434358590e+00	1.5832091591e-02	1.2740984411e-01	3.7145680082e-01
1.7449362341e+00	1.6024700657e-02	1.2787472992e-01	3.6545077520e-01
1.7464366092e+00	1.6219270305e-02	1.2834081560e-01	3.5951240635e-01
1.7479369842e+00	1.6416178240e-02	1.2880810046e-01	3.5364197362e-01
1.7494373593e+00	1.6614827398e-02	1.2927634426e-01	3.4782603222e-01
1.7509377344e+00	1.6815226136e-02	1.2974554669e-01	3.4206466890e-01
1.7524381095e+00	1.7017643667e-02	1.3021594685e-01	3.3637167537e-01
1.7539384846e+00	1.7222466594e-02	1.3068754398e-01	3.3074720750e-01
1.7554388597e+00	1.7429081121e-02	1.3116009820e-01	3.2517762988e-01
1.7569392348e+00	1.7637495704e-02	1.3163360918e-01	3.1966298126e-01
1.7584396099e+00	1.7847988023e-02	1.3210831547e-01	3.1421705196e-01
1.7599399850e+00	1.8060953582e-02	1.3258421621e-01	3.0883988141e-01
1.7614403601e+00	1.8275761694e-02	1.3306107197e-01	3.0351771921e-01
1.7629407352e+00	1.8492420905e-02	1.3353888237e-01	2.9825055901e-01
1.7644411103e+00	1.8711217492e-02	1.3401788537e-01	2.9305212578e-01
1.7659414854e+00	1.8932555857e-02	1.3449808002e-01	2.8792234999e-01
1.7674418605e+00	1.9155788270e-02	1.3497922736e-01	2.8284743771e-01
1.7689422356e+00	1.9380923363e-02	1.3546132701e-01	2.7782734056e-01
1.7704426107e+00	1.9608256131e-02	1.3594461625e-01	2.7287565895e-01
1.7719429857e+00	1.9838199867e-02	1.3642909402e-01	2.6799222228e-01
1.7734433608e+00	2.0070089655e-02	1.3691452195e-01	2.6316326004e-01
1.7749437359e+00	2.0303934208e-02	1.3740089959e-01	2.5838868499e-01
1.7764441110e+00	2.0540037356e-02	1.3788846352e-01	2.5368191878e-01
1.7779444861e+00	2.0778821266e-02	1.3837721257e-01	2.4904269775e-01
1.7794448612e+00	2.1019603708e-02	1.3886690899e-01	2.4445733714e-01
1.7809452363e+00	2.1262393469e-02	1.3935755230e-01	2.3992571416e-01
1.7824456114e+00	2.1507503327e-02	1.3984937829e-01	2.3546102238e-01
1.7839459865e+00	2.1755364297e-02	1.4034238568e-01	2.3106291330e-01
1.7854463616e+00	2.2005276716e-02	1.4083633742e-01	2.2671784545e-01
1.7869467367e+00	2.2257249442e-02	1.4133123297e-01	2.2242566374e-01
1.7884471118e+00	2.2511604308e-02	1.4182730729e-01	2.1819928941e-01
1.7899474869e+00	2.2768781140e-02	1.4232455900e-01	2.1403829743e-01
1.7914478620e+00	2.3028062739e-02	1.4282275177e-01	2.0992934213e-01
1.7929482371e+00	2.3289458027e-02	1.4332188505e-01	2.0587223947e-01
1.7944486122e+00	2.3553297996e-02	1.4382219287e-01	2.0187959904e-01
1.7959489872e+00	2.3820031236e-02	1.4432367375e-01	1.9795092757e-01
1.7974493623e+00	2.4088922923e-02	1.4482609219e-01	1.9407312273e-01
1.7989497374e+00	2.4359982036e-02	1.4532944756e-01	1.9024597483e-01
1.8004501125e+00	2.4633548824e-02	1.4583397294e-01	1.8648174744e-01
1.8019504876e+00	2.4910080581e-02	1.4633966675e-01	1.8277988720e-01
1.8034508627e+00	2.5188824788e-02	1.4684629434e-01	1.7912757770e-01
1.8049512378e+00	2.5469790471e-02	1.4735385505e-01	1.7552458685e-01
1.8064516129e+00	2.5753327228e-02	1.4786258093e-01	1.7198280258e-01
1.8079519880e+00	2.6039900992e-02	1.4837247029e-01	1.6850161947e-01
1.8094523631e+00	2.6328741486e-02	1.4888328941e-01	1.6506854466e-01
1.8109527382e+00	2.6619857778e-02	1.4939503758e-01	1.6168332677e-01
1.8124531133e+00	2.6913608898e-02	1.4990794577e-01	1.5835745321e-01
1.8139534884e+00	2.7210469342e-02	1.5042201217e-01	1.5509027425e-01
1.8154538635e+00	2.7509651031e-02	1.5093700405e-01	1.5186965332e-01
1.8169542386e+00	2.7811163067e-02	1.5145292067e-01	1.4869532286e-01
1.8184546137e+00	2.8115373990e-02	1.5196999182e-01	1.4557834921e-01
1.8199549887e+00	2.8422766772e-02	1.5248821561e-01	1.4251804594e-01
1.8214553638e+00	2.8732535502e-02	1.5300736034e-01	1.3950266069e-01
1.8229557389e+00	2.9044689310e-02	1.5352742524e-01	1.3653191269e-01
1.8244561140e+00	2.9359606315e-02	1.5404863888e-01	1.3361643102e-01
1.8259564891e+00	2.9677777869e-02	1.5457099925e-01	1.3075549969e-01
1.8274568642e+00	2.9998380217e-02	1.5509427578e-01	1.2793777402e-01
1.8289572393e+00	3.0321422508e-02	1.5561846765e-01	1.2516296279e-01
1.8304576144e+00	3.0647292503e-02	1.5614380213e-01	1.2244124566e-01
1.8319579895e+00	3.0976489827e-02	1.5667027712e-01	1.1977188393e-01
1.8334583646e+00	3.1308172884e-02	1.5719766323e-01	1.1714395959e-01
1.8349587397e+00	3.1642350834e-02	1.5772595958e-01	1.1455717362e-01
1.8364591148e+00	3.1979421136e-02	1.5825539211e-01	1.1202124790e-01
1.8379594899e+00	3.2319891571e-02	1.5878595858e-01	1.0953542742e-01
1.8394598650e+00	3.2662902722e-02	1.5931743087e-01	1.0708923568e-01
1.8409602401e+00	3.3008463749e-02	1.5984980806e-01	1.0468236837e-01
1.8424606152e+00	3.3356981861e-02	1.6038331465e-01	1.0232408470e-01
1.8439609902e+00	3.3708972863e-02	1.6091794831e-01	1.0001361939e-01
1.8454613653e+00	3.4063559556e-02	1.6145348222e-01	9.7740948306e-02
1.8469617404e+00	3.4420751095e-02	1.6198991541e-01	9.5505764153e-02
1.8484621155e+00	3.4780964472e-02	1.6252747091e-01	9.3316861909e-02
1.8499624906e+00	3.5144723381e-02	1.6306614628e-01	9.1173471593e-02
1.8514628657e+00	3.5511132897e-02	1.6360571606e-01	8.9066028588e-02
1.8529632408e+00	3.5880202157e-02	1.6414617925e-01	8.6994224769e-02
1.8544636159e+00	3.6252357972e-02	1.6468775731e-01	8.4966392254e-02
1.8559639910e+00	3.6628131773e-02	1.6523044771e-01	8.2981761488e-02
1.8574643661e+00	3.7006610982e-02	1.6577402642e-01	8.1031231108e-02
1.8589647412e+00	3.7387804712e-02	1.6631849240e-01	7.9114494110e-02
1.8604651163e+00	3.7772149611e-02	1.6686406550e-01	7.7239423851e-02
1.8619654914e+00	3.8160184689e-02	1.6741074306e-01	7.5405255859e-02
1.8634658665e+00	3.8550979806e-02	1.6795830257e-01	7.3603352588e-02
1.8649662416e+00	3.8944544043e-02	1.6850674294e-01	7.1833409931e-02
1.8664666167e+00	3.9341323897e-02	1.6905628234e-01	7.0102849002e-02
1.8679669917e+00	3.9741865787e-02	1.6960691800e-01	6.8410914614e-02
1.8694673668e+00	4.0145222123e-02	1.7015842897e-01	6.6749430714e-02
1.8709677419e+00	4.0551401942e-02	1.7071081414e-01	6.5118097678e-02
1.8724681170e+00	4.0960861594e-02	1.7126428990e-01	6.3523893051e-02
1.8739684921e+00	4.1374154727e-02	1.7181885338e-01	6.1966074672e-02
1.8754688672e+00	4.1790316428e-02	1.7237428528e-01	6.0436923050e-02
1.8769692423e+00	4.2209355683e-02	1.7293058442e-01	5.8936144446e-02
1.8784696174e+00	4.2631738689e-02	1.7348796540e-01	5.7470283398e-02
1.8799699925e+00	4.3058026129e-02	1.7404642522e-01	5.6038614057e-02
1.8814703676e+00	4.3487235919e-02	1.7460574629e-01	5.4633866232e-02
1.8829707427e+00	4.3919376982e-02	1.7516592739e-01	5.3255753298e-02
1.8844711178e+00	4.4354925346e-02	1.7572718122e-01	5.1910398962e-02
1.8859714929e+00	4.4794448527e-02	1.7628950468e-01	5.0597096545e-02
1.8874718680e+00	4.5236947440e-02	1.7685268195e-01	4.9309015828e-02
1.8889722431e+00	4.5682430933e-02	1.7741671176e-01	4.8045878361e-02
1.8904726182e+00	4.6131384839e-02	1.7798180487e-01	4.6813400566e-02
1.8919729932e+00	4.6584383295e-02	1.7854795804e-01	4.5610897369e-02
1.8934733683e+00	4.7040410403e-02	1.7911495732e-01	4.4431967408e-02
1.8949737434e+00	4.7499474928e-02	1.7968280138e-01	4.3276341298e-02
1.8964741185e+00	4.7962072467e-02	1.8025169896e-01	4.2149342861e-02
1.8979744936e+00	4.8428783559e-02	1.8082164671e-01	4.1050310655e-02
1.8994748687e+00	4.8898575699e-02	1.8139243257e-01	3.9973259527e-02
1.9009752438e+00	4.9371457559e-02	1.8196405519e-01	3.8917929891e-02
1.9024756189e+00	4.9847934454e-02	1.8253672120e-01	3.7889268560e-02
1.9039759940e+00	5.0328593090e-02	1.8311042715e-01	3.6886639372e-02
1.9054763691e+00	5.0812384585e-02	1.8368496296e-01	3.5904459444e-02
1.9069767442e+00	5.1299317507e-02	1.8426032722e-01	3.4942479575e-02
1.9084771193e+00	5.1789906830e-02	1.8483672440e-01	3.4005285857e-02
1.9099774944e+00	5.2284745186e-02	1.8541415095e-01	3.3092268701e-02
1.9114778695e+00	5.2782767563e-02	1.8599239881e-01	3.2198232496e-02
1.9129782446e+00	5.3283982415e-02	1.8657146656e-01	3.1322938878e-02
1.9144786197e+00	5.3788914305e-02	1.8715155642e-01	3.0470630004e-02
1.9159789947e+00	5.4298161536e-02	1.8773266472e-01	2.9640723817e-02
1.9174793698e+00	5.4810643240e-02	1.8831458553e-01	2.8828396149e-02
1.9189797449e+00	5.5326367746e-02	1.8889731737e-01	2.8033419791e-02
1.9204801200e+00	5.5845869120e-02	1.8948106018e-01	2.7259710077e-02
1.9219804951e+00	5.6369751077e-02	1.9006581015e-01	2.6506713134e-02
1.9234808702e+00	5.6896917183e-02	1.9065136356e-01	2.5769959775e-02
1.9249812453e+00	5.7427375629e-02	1.9123771887e-01	2.5049234148e-02
1.9264816204e+00	5.7961669894e-02	1.9182507365e-01	2.4348142037e-02
1.9279819955e+00	5.8500408833e-02	1.9241342398e-01	2.3666158116e-02
1.9294823706e+00	5.9042480754e-02	1.9300256840e-01	2.2999151282e-02
1.9309827457e+00	5.9587893701e-02	1.9359250531e-01	2.2346917137e-02
1.9324831208e+00	6.0137200461e-02	1.9418342985e-01	2.1712769192e-02
1.9339834959e+00	6.0691014748e-02	1.9477533799e-01	2.1096210780e-02
1.9354838710e+00	6.1248209942e-02	1.9536803057e-01	2.0493431721e-02
1.9369842461e+00	6.1808793933e-02	1.9596150597e-01	1.9904239067e-02
1.9384846212e+00	6.2373328695e-02	1.9655595682e-01	1.9331671214e-02
1.9399849962e+00	6.2942432510e-02	1.9715137896e-01	1.8775260041e-02
1.9414853713e+00	6.3514964188e-02	1.9774757565e-01	1.8231499015e-02
1.9429857464e+00	6.4090931449e-02	1.9834454519e-01	1.7700206552e-02
1.9444861215e+00	6.4670905325e-02	1.9894247764e-01	1.7184162852e-02
1.9459864966e+00	6.5255508371e-02	1.9954136875e-01	1.6682928023e-02
1.9474868717e+00	6.5843585196e-02	2.0014102421e-01	1.6193281942e-02
1.9489872468e+00	6.6435143340e-02	2.0074144230e-01	1.5715054223e-02
1.9504876219e+00	6.7030762753e-02	2.0134281042e-01	1.5250783453e-02
1.9519879970e+00	6.7631069953e-02	2.0194512421e-01	1.4800057473e-02
1.9534883721e+00	6.8234895745e-02	2.0254819189e-01	1.4359925492e-02
1.9549887472e+00	6.8842247476e-02	2.0315201169e-01	1.3930228096e-02
1.9564891223e+00	6.9453713860e-02	2.0375676830e-01	1.3513278411e-02
1.9579894974e+00	7.0069925062e-02	2.0436245725e-01	1.3108691359e-02
1.9594898725e+00	7.0689698496e-02	2.0496888934e-01	1.2713768684e-02
1.9609902476e+00	7.1313041310e-02	2.0557606277e-01	1.2328361652e-02
1.9624906227e+00	7.1940550810e-02	2.0618415944e-01	1.1954573587e-02
1.9639909977e+00	7.2572860486e-02	2.0679317477e-01	1.1592045713e-02
1.9654913728e+00	7.3208774799e-02	2.0740292223e-01	1.1238315872e-02
1.9669917479e+00	7.3848300682e-02	2.0801339996e-01	1.0893245679e-02
1.9684921230e+00	7.4492043857e-02	2.0862478704e-01	1.0558743749e-02
1.9699924981e+00	7.5140640807e-02	2.0923707873e-01	1.0234476721e-02
1.9714928732e+00	7.5792883494e-02	2.0985009128e-01	9.9182025547e-03
1.9729932483e+00	7.6448778626e-02	2.1046382276e-01	9.6097928378e-03
1.9744936234e+00	7.7108940149e-02	2.1107844932e-01	9.3109759668e-03
1.9759939985e+00	7.7774007198e-02	2.1169396613e-01	9.0214430205e-03
1.9774943736e+00	7.8442759715e-02	2.1231019223e-01	8.7391566116e-03
1.9789947487e+00	7.9115204173e-02	2.1292712566e-01	8.4639978983e-03
1.9804951238e+00	7.9791962531e-02	2.1354493956e-01	8.1975289009e-03
1.9819954989e+00	8.0473676237e-02	2.1416362901e-01	7.9394640936e-03
1.9834958740e+00	8.1159113704e-02	2.1478301590e-01	7.6879558571e-03
1.9849962491e+00	8.1848281161e-02	2.1540309823e-01	7.4428944908e-03
1.9864966242e+00	8.2541808362e-02	2.1602404610e-01	7.2056888112e-03
1.9879969992e+00	8.3240338713e-02	2.1664585445e-01	6.9760755928e-03
1.9894973743e+00	8.3942629617e-02	2.1726834813e-01	6.7523827185e-03
1.9909977494e+00	8.4648687047e-02	2.1789152510e-01	6.5345091829e-03
1.9924981245e+00	8.5359148321e-02	2.1851555231e-01	6.3237230821e-03
1.9939984996e+00	8.6074658444e-02	2.1914042461e-01	6.1197823614e-03
1.9954988747e+00	8.6793964345e-02	2.1976596985e-01	5.9211767926e-03
1.9969992498e+00	8.7517071730e-02	2.2039218595e-01	5.7278136094e-03
1.9984996249e+00	8.8244625237e-02	2.2101923667e-01	5.5408319731e-03
2.0000000000e+00	8.8977271103e-02	2.2164711673e-01	5.3600098486e-03
2.0015003751e+00	8.9713746341e-02	2.2227565707e-01	5.1839859620e-03
2.0030007502e+00	9.0454056378e-02	2.2290485556e-01	5.0126753231e-03
2.0045011253e+00	9.1198852913e-02	2.2353487271e-01	4.8470992448e-03
2.0060015004e+00	9.1948783047e-02	2.2416570312e-01	4.6870545532e-03
2.0075018755e+00	9.2702574452e-02	2.2479718088e-01	4.5313166850e-03
2.0090022506e+00	9.3460232263e-02	2.2542930381e-01	4.3798079630e-03
2.0105026257e+00	9.4222414970e-02	2.2606222909e-01	4.2334422427e-03
2.0120030008e+00	9.4989770164e-02	2.2669595122e-01	4.0920340571e-03
2.0135033758e+00	9.5761016766e-02	2.2733030749e-01	3.9544840079e-03
2.0150037509e+00	9.6536159614e-02	2.2796529569e-01	3.8207212714e-03
2.0165041260e+00	9.7315863700e-02	2.2860106960e-01	3.6915619528e-03
2.0180045011e+00	9.8100776724e-02	2.2923762359e-01	3.5668371505e-03
2.0195048762e+00	9.8889609473e-02	2.2987479826e-01	3.4455617835e-03
2.0210052513e+00	9.9682366474e-02	2.3051259133e-01	3.3276714297e-03
2.0225056264e+00	1.0047971893e-01	2.3115115313e-01	3.2138934814e-03
2.0240060015e+00	1.0128231425e-01	2.3179047793e-01	3.1040744834e-03
2.0255063766e+00	1.0208885574e-01	2.3243040966e-01	2.9973335157e-03
2.0270067517e+00	1.0289934758e-01	2.3307094601e-01	2.8936121151e-03
2.0285071268e+00	1.0371446689e-01	2.3371223378e-01	2.7935573497e-03
2.0300075019e+00	1.0453486041e-01	2.3435426712e-01	2.6970301206e-03
2.0315078770e+00	1.0535922458e-01	2.3499689338e-01	2.6032441910e-03
2.0330082521e+00	1.0618756327e-01	2.3564011021e-01	2.5121466276e-03
2.0345086272e+00	1.0702055914e-01	2.3628406081e-01	2.4243119351e-03
2.0360090023e+00	1.0785885791e-01	2.3692873922e-01	2.3396143165e-03
2.0375093773e+00	1.0870114980e-01	2.3757399628e-01	2.2573534025e-03
2.0390097524e+00	1.0954743835e-01	2.3821982959e-01	2.1774813760e-03
2.0405101275e+00	1.1039841147e-01	2.3886637870e-01	2.1005073371e-03
2.0420105026e+00	1.1125471340e-01	2.3951363752e-01	2.0263177759e-03
2.0435108777e+00	1.1211502888e-01	2.4016146046e-01	1.9542900175e-03
2.0450112528e+00	1.1297936108e-01	2.4080984507e-01	1.8843809633e-03
2.0465116279e+00	1.1384840281e-01	2.4145892715e-01	1.8170408936e-03
2.0480120030e+00	1.1472279646e-01	2.4210870055e-01	1.7521676146e-03
2.0495123781e+00	1.1560122195e-01	2.4275902326e-01	1.6892085904e-03
2.0510127532e+00	1.1648368210e-01	2.4340989279e-01	1.6281250619e-03
2.0525131283e+00	1.1737087424e-01	2.4406144118e-01	1.5693145283e-03
2.0540135034e+00	1.1826343851e-01	2.4471366212e-01	1.5126851875e-03
2.0555138785e+00	1.1916005075e-01	2.4536641732e-01	1.4577476799e-03
2.0570142536e+00	1.2006071340e-01	2.4601970424e-01	1.4044672258e-03
2.0585146287e+00	1.2096612793e-01	2.4667365104e-01	1.3531940655e-03
2.0600150038e+00	1.2187693185e-01	2.4732825134e-01	1.3038459132e-03
2.0615153788e+00	1.2279179762e-01	2.4798337058e-01	1.2559901871e-03
2.0630157539e+00	1.2371072732e-01	2.4863900618e-01	1.2095957465e-03
2.0645161290e+00	1.2463442617e-01	2.4929528238e-01	1.1649706097e-03
2.0660165041e+00	1.2556352863e-01	2.4995219269e-01	1.1220411807e-03
2.0675168792e+00	1.2649670454e-01	2.5060960636e-01	1.0804257932e-03
2.0690172543e+00	1.2743395559e-01	2.5126752077e-01	1.0400966251e-03
2.0705176294e+00	1.2837599038e-01	2.5192605618e-01	1.0013240534e-03
2.0720180045e+00	1.2932343990e-01	2.5258520599e-01	9.6404239621e-04
2.0735183796e+00	1.3027497214e-01	2.5324484333e-01	9.2791554594e-04
2.0750187547e+00	1.3123058839e-01	2.5390496554e-01	8.9291869861e-04
2.0765191298e+00	1.3219100019e-01	2.5456568884e-01	8.5928874576e-04
2.0780195049e+00	1.3315683470e-01	2.5522700650e-01	8.2696719366e-04
2.0795198800e+00	1.3412675880e-01	2.5588879562e-01	7.9565861197e-04
2.0810202551e+00	1.3510077338e-01	2.5655105348e-01	7.6534093455e-04
2.0825206302e+00	1.3607959253e-01	2.5721389219e-01	7.3622132730e-04
2.0840210053e+00	1.3706383913e-01	2.5787730494e-01	7.0824780849e-04
2.0855213803e+00	1.3805217976e-01	2.5854117280e-01	6.8116118868e-04
2.0870217554e+00	1.3904461491e-01	2.5920549304e-01	6.5494187888e-04
2.0885221305e+00	1.4004186075e-01	2.5987037358e-01	6.2977071250e-04
2.0900225056e+00	1.4104453550e-01	2.6053580751e-01	6.0560159205e-04
2.0915228807e+00	1.4205130625e-01	2.6120167997e-01	5.8220754785e-04
2.0930232558e+00	1.4306217306e-01	2.6186798819e-01	5.5957122641e-04
2.0945236309e+00	1.4407785375e-01	2.6253483586e-01	5.3785018325e-04
2.0960240060e+00	1.4509896149e-01	2.6320221596e-01	5.1700362434e-04
2.0975243811e+00	1.4612416465e-01	2.6387001778e-01	4.9683316442e-04
2.0990247562e+00	1.4715346289e-01	2.6453823848e-01	4.7732346231e-04
2.1005251313e+00	1.4818757521e-01	2.6520697747e-01	4.5861153857e-04
2.1020255064e+00	1.4922710933e-01	2.6587622764e-01	4.4066136732e-04
2.1035258815e+00	1.5027073573e-01	2.6654588245e-01	4.2329986934e-04
2.1050262566e+00	1.5131845364e-01	2.6721593905e-01	4.0651351047e-04
2.1065266317e+00	1.5237098279e-01	2.6788649247e-01	3.9042123327e-04
2.1080270068e+00	1.5342892505e-01	2.6855753551e-01	3.7499128823e-04
2.1095273818e+00	1.5449095384e-01	2.6922896589e-01	3.6007295321e-04
2.1110277569e+00	1.5555706797e-01	2.6990078071e-01	3.4565431275e-04
2.1125281320e+00	1.5662798740e-01	2.7057307059e-01	3.3183842698e-04
2.1140285071e+00	1.5770430775e-01	2.7124582824e-01	3.1859737236e-04
2.1155288822e+00	1.5878470626e-01	2.7191895568e-01	3.0580013780e-04
2.1170292573e+00	1.5986918125e-01	2.7259244998e-01	2.9343625427e-04
2.1185296324e+00	1.6095845248e-01	2.7326639729e-01	2.8159485683e-04
2.1200300075e+00	1.6205310891e-01	2.7394079022e-01	2.7025143678e-04
2.1215303826e+00	1.6315183243e-01	2.7461553516e-01	2.5929232546e-04
2.1230307577e+00	1.6425462091e-01	2.7529062914e-01	2.4870834339e-04
2.1245311328e+00	1.6536219336e-01	2.7596615380e-01	2.3857644127e-04
2.1260315079e+00	1.6647513174e-01	2.7664210163e-01	2.2887515112e-04
2.1275318830e+00	1.6759212341e-01	2.7731838347e-01	2.1950603167e-04
2.1290322581e+00	1.6871316579e-01	2.7799499629e-01	2.1046105034e-04
2.1305326332e+00	1.6983897666e-01	2.7867201717e-01	2.0180651806e-04
2.1320330083e+00	1.7097013055e-01	2.7934943850e-01	1.9352366813e-04
2.1335333833e+00	1.7210532120e-01	2.8002717560e-01	1.8552740242e-04
2.1350337584e+00	1.7324454556e-01	2.8070522542e-01	1.7781070605e-04
2.1365341335e+00	1.7438851964e-01	2.8138366037e-01	1.7043061756e-04
2.1380345086e+00	1.7553781021e-01	2.8206247277e-01	1.6337076438e-04
2.1395348837e+00	1.7669111822e-01	2.8274158248e-01	1.5655771694e-04
2.1410352588e+00	1.7784844015e-01	2.8342098641e-01	1.4998536131e-04
2.1425356339e+00	1.7901048974e-01	2.8410075228e-01	1.4370267135e-04
2.1440360090e+00	1.8017782561e-01	2.8478087232e-01	1.3769539158e-04
2.1455363841e+00	1.8134915678e-01	2.8546127099e-01	1.3190027610e-04
2.1470367592e+00	1.8252447930e-01	2.8614194516e-01	1.2631200679e-04
2.1485371343e+00	1.8370450406e-01	2.8682295782e-01	1.2097255707e-04
2.1500375094e+00	1.8488978118e-01	2.8750430108e-01	1.1586953938e-04
2.1515378845e+00	1.8607902865e-01	2.8818590408e-01	1.1094857782e-04
2.1530382596e+00	1.8727224204e-01	2.8886776364e-01	1.0620505561e-04
2.1545386347e+00	1.8847012890e-01	2.8954993795e-01	1.0167488158e-04
2.1560390098e+00	1.8967323046e-01	2.9023241904e-01	9.7347312483e-05
2.1575393848e+00	1.9088027457e-01	2.9091514076e-01	9.3175682907e-05
2.1590397599e+00	1.9209125633e-01	2.9159809990e-01	8.9155992807e-05
2.1605401350e+00	1.9330687938e-01	2.9228134979e-01	8.5318907405e-05
2.1620405101e+00	1.9452767571e-01	2.9296488237e-01	8.1655127749e-05
2.1635408852e+00	1.9575238394e-01	2.9364863625e-01	7.8124677775e-05
2.1650412603e+00	1.9698099867e-01	2.9433260820e-01	7.4724098549e-05
2.1665416354e+00	1.9821421908e-01	2.9501684664e-01	7.1479530389e-05
2.1680420105e+00	1.9945256759e-01	2.9570134343e-01	6.8382940164e-05
2.1695423856e+00	2.0069479445e-01	2.9638604199e-01	6.5400143845e-05
2.1710427607e+00	2.0194089377e-01	2.9707093905e-01	6.2528156222e-05
2.1725431358e+00	2.0319155972e-01	2.9775607809e-01	5.9789220497e-05
2.1740435109e+00	2.0444730482e-01	2.9844145088e-01	5.7176410518e-05
2.1755438860e+00	2.0570689181e-01	2.9912700571e-01	5.4660547541e-05
2.1770442611e+00	2.0697031433e-01	2.9981273928e-01	5.2239060194e-05
2.1785446362e+00	2.0823826096e-01	3.0049869005e-01	4.9930841738e-05
2.1800450113e+00	2.0951123397e-01	3.0118484973e-01	4.7729931996e-05
2.1815453863e+00	2.1078800952e-01	3.0187117152e-01	4.5611469216e-05
2.1830457614e+00	2.1206858076e-01	3.0255765209e-01	4.3573242765e-05
2.1845461365e+00	2.1335363010e-01	3.0324432486e-01	4.1631271860e-05
2.1860465116e+00	2.1464364926e-01	3.0393118143e-01	3.9780437450e-05
2.1875468867e+00	2.1593742870e-01	3.0461818000e-01	3.7999593917e-05
